0 0 0.000438032
0 0.02 84335.7
0 0.04 97444.9
0 0.06 96988.5
0 0.08 94631.5
0 0.1 91202.2
0 0.12 89224.1
0 0.14 89682.2
0 0.16 89862.7
0 0.18 91518.6
0 0.2 94641.2
0 0.22 98643.2
0 0.24 100512
0 0.26 105132
0 0.28 111872
0 0.3 117929
0 0.32 124077
0 0.34 128909
0 0.36 147914
0 0.38 152518
0 0.4 155980
0 0.42 169801
0 0.44 180394
0 0.46 200842
0 0.48 208199

0.1 0 64891.5
0.1 0.02 86138.5
0.1 0.04 97679.9
0.1 0.06 96978.4
0.1 0.08 94116.5
0.1 0.1 91153.4
0.1 0.12 90120
0.1 0.14 89661
0.1 0.16 90267
0.1 0.18 91920.3
0.1 0.2 94683.4
0.1 0.22 97570
0.1 0.24 102620
0.1 0.26 103913
0.1 0.28 112302
0.1 0.3 116277
0.1 0.32 123978
0.1 0.34 129068
0.1 0.36 138902
0.1 0.38 151227
0.1 0.4 161863
0.1 0.42 172237
0.1 0.44 191477
0.1 0.46 192132
0.1 0.48 203543

0.2 0 64104.6
0.2 0.02 86433.9
0.2 0.04 97353.6
0.2 0.06 96962.1
0.2 0.08 93340
0.2 0.1 91119
0.2 0.12 90308.9
0.2 0.14 90442
0.2 0.16 91226.1
0.2 0.18 90953
0.2 0.2 93955.3
0.2 0.22 97096.2
0.2 0.24 101205
0.2 0.26 105383
0.2 0.28 110403
0.2 0.3 117000
0.2 0.32 125970
0.2 0.34 130506
0.2 0.36 144661
0.2 0.38 154457
0.2 0.4 160650
0.2 0.42 171016
0.2 0.44 181777
0.2 0.46 198597
0.2 0.48 219528

0.3 0 65342.1
0.3 0.02 84885.4
0.3 0.04 97921.3
0.3 0.06 96569
0.3 0.08 93609.1
0.3 0.1 91486.3
0.3 0.12 90032.4
0.3 0.14 89963.4
0.3 0.16 89922.3
0.3 0.18 91481.6
0.3 0.2 94961.9
0.3 0.22 96953.7
0.3 0.24 102378
0.3 0.26 107710
0.3 0.28 109206
0.3 0.3 117597
0.3 0.32 120742
0.3 0.34 132996
0.3 0.36 139152
0.3 0.38 151045
0.3 0.4 166204
0.3 0.42 171270
0.3 0.44 176138
0.3 0.46 197297
0.3 0.48 211740

0.4 0 65155
0.4 0.02 87342.1
0.4 0.04 97083.8
0.4 0.06 96596
0.4 0.08 93624.9
0.4 0.1 91532
0.4 0.12 89115.2
0.4 0.14 89087.4
0.4 0.16 90105.7
0.4 0.18 92731.3
0.4 0.2 93800.2
0.4 0.22 98270.3
0.4 0.24 100230
0.4 0.26 106806
0.4 0.28 111288
0.4 0.3 114017
0.4 0.32 123380
0.4 0.34 126729
0.4 0.36 141900
0.4 0.38 146346
0.4 0.4 158195
0.4 0.42 188396
0.4 0.44 195662
0.4 0.46 186804
0.4 0.48 214966

0.5 0 66421.9
0.5 0.02 87424.6
0.5 0.04 98038.1
0.5 0.06 96699.7
0.5 0.08 94130.2
0.5 0.1 90888.7
0.5 0.12 89644.7
0.5 0.14 89162.6
0.5 0.16 90033.7
0.5 0.18 91842
0.5 0.2 94823.7
0.5 0.22 96669.8
0.5 0.24 100021
0.5 0.26 105659
0.5 0.28 109408
0.5 0.3 121092
0.5 0.32 121078
0.5 0.34 138717
0.5 0.36 138321
0.5 0.38 145572
0.5 0.4 159845
0.5 0.42 177832
0.5 0.44 178598
0.5 0.46 205335
0.5 0.48 215273

0.6 0 67797.1
0.6 0.02 88012.1
0.6 0.04 97680.9
0.6 0.06 96739.4
0.6 0.08 94106.9
0.6 0.1 91174.9
0.6 0.12 89922.6
0.6 0.14 88970.1
0.6 0.16 89622.3
0.6 0.18 92294.9
0.6 0.2 94575.3
0.6 0.22 97221.8
0.6 0.24 102104
0.6 0.26 104514
0.6 0.28 108690
0.6 0.3 115596
0.6 0.32 125695
0.6 0.34 138851
0.6 0.36 140048
0.6 0.38 146150
0.6 0.4 159104
0.6 0.42 169684
0.6 0.44 189362
0.6 0.46 195475
0.6 0.48 218465

0.7 0 72370.4
0.7 0.02 89942
0.7 0.04 96951.2
0.7 0.06 97182.5
0.7 0.08 93621
0.7 0.1 90987.3
0.7 0.12 89482.2
0.7 0.14 90404.4
0.7 0.16 89915.4
0.7 0.18 92161.5
0.7 0.2 94283.5
0.7 0.22 96615.4
0.7 0.24 103872
0.7 0.26 107596
0.7 0.28 112640
0.7 0.3 118510
0.7 0.32 121616
0.7 0.34 132026
0.7 0.36 146500
0.7 0.38 150698
0.7 0.4 161853
0.7 0.42 166752
0.7 0.44 187165
0.7 0.46 200160
0.7 0.48 218190

0.8 0 75392.5
0.8 0.02 92137.8
0.8 0.04 98099.2
0.8 0.06 96522.9
0.8 0.08 93906.2
0.8 0.1 90947.4
0.8 0.12 89933.3
0.8 0.14 88721.8
0.8 0.16 90812.2
0.8 0.18 92889.9
0.8 0.2 95331
0.8 0.22 98401.1
0.8 0.24 101068
0.8 0.26 105046
0.8 0.28 110941
0.8 0.3 115272
0.8 0.32 123303
0.8 0.34 135664
0.8 0.36 141001
0.8 0.38 147230
0.8 0.4 170695
0.8 0.42 162040
0.8 0.44 193041
0.8 0.46 205384
0.8 0.48 213278

0.9 0 78131
0.9 0.02 91177.9
0.9 0.04 97366
0.9 0.06 96504.4
0.9 0.08 93977.3
0.9 0.1 91211.5
0.9 0.12 90048.6
0.9 0.14 90123.7
0.9 0.16 90000.7
0.9 0.18 92740.1
0.9 0.2 93857.7
0.9 0.22 98081.7
0.9 0.24 100647
0.9 0.26 106168
0.9 0.28 109545
0.9 0.3 115195
