0 0 0
0 0.02 0
0 0.04 13.292
0 0.06 39.1877
0 0.08 59.9215
0 0.1 77.2638
0 0.12 98.3261
0 0.14 130.693
0 0.16 158.592
0 0.18 188.632
0 0.2 222.468
0 0.22 254.043
0 0.24 289.585
0 0.26 322.943
0 0.28 354.969
0 0.3 389.238
0 0.32 416.601
0 0.34 443.678
0 0.36 470.128
0 0.38 493.15
0 0.4 507.665
0 0.42 539.374
0 0.44 554.397
0 0.46 567.944
0 0.48 589.586

0.1 0 0
0.1 0.02 0
0.1 0.04 13.729
0.1 0.06 35.0459
0.1 0.08 56.8897
0.1 0.1 79.8985
0.1 0.12 101.063
0.1 0.14 129.421
0.1 0.16 154.496
0.1 0.18 194.762
0.1 0.2 224.337
0.1 0.22 260.825
0.1 0.24 295.42
0.1 0.26 321.378
0.1 0.28 357.897
0.1 0.3 387.979
0.1 0.32 417.567
0.1 0.34 449.486
0.1 0.36 466.455
0.1 0.38 489.875
0.1 0.4 511.649
0.1 0.42 530.753
0.1 0.44 553.729
0.1 0.46 569.765
0.1 0.48 593.671

0.2 0 0
0.2 0.02 0
0.2 0.04 12.8971
0.2 0.06 38.1834
0.2 0.08 57.8163
0.2 0.1 78.193
0.2 0.12 103.798
0.2 0.14 124.447
0.2 0.16 160.731
0.2 0.18 186.439
0.2 0.2 223.723
0.2 0.22 258.945
0.2 0.24 292.013
0.2 0.26 331.341
0.2 0.28 350.539
0.2 0.3 384.335
0.2 0.32 414.593
0.2 0.34 445.135
0.2 0.36 466.296
0.2 0.38 489.214
0.2 0.4 513.877
0.2 0.42 533.994
0.2 0.44 557.425
0.2 0.46 570.379
0.2 0.48 587.831

0.3 0 0
0.3 0.02 0
0.3 0.04 15.5377
0.3 0.06 36.6294
0.3 0.08 56.3764
0.3 0.1 75.8914
0.3 0.12 100.683
0.3 0.14 131.017
0.3 0.16 162.324
0.3 0.18 193.599
0.3 0.2 225.724
0.3 0.22 256.31
0.3 0.24 293.651
0.3 0.26 328.58
0.3 0.28 355.348
0.3 0.3 395.256
0.3 0.32 415.324
0.3 0.34 441.762
0.3 0.36 476.764
0.3 0.38 492.39
0.3 0.4 509.678
0.3 0.42 535.551
0.3 0.44 552.329
0.3 0.46 573.501
0.3 0.48 587.038

0.4 0 0
0.4 0.02 0
0.4 0.04 13.5756
0.4 0.06 39.4606
0.4 0.08 58.6458
0.4 0.1 77.2414
0.4 0.12 99.9219
0.4 0.14 125.39
0.4 0.16 157.561
0.4 0.18 189.56
0.4 0.2 218.78
0.4 0.22 254.862
0.4 0.24 290.179
0.4 0.26 324.336
0.4 0.28 350.891
0.4 0.3 388.753
0.4 0.32 419.313
0.4 0.34 439.382
0.4 0.36 470.035
0.4 0.38 491.595
0.4 0.4 512.126
0.4 0.42 526.506
0.4 0.44 552.72
0.4 0.46 575.976
0.4 0.48 586.169

0.5 0 0
0.5 0.02 0
0.5 0.04 14.0084
0.5 0.06 39.7525
0.5 0.08 58.4765
0.5 0.1 79.4272
0.5 0.12 102.62
0.5 0.14 126.888
0.5 0.16 158.267
0.5 0.18 190.16
0.5 0.2 221.936
0.5 0.22 254.144
0.5 0.24 299.555
0.5 0.26 325.866
0.5 0.28 355.611
0.5 0.3 381.762
0.5 0.32 411.72
0.5 0.34 445.171
0.5 0.36 471.613
0.5 0.38 490.903
0.5 0.4 511.3
0.5 0.42 536.913
0.5 0.44 553.237
0.5 0.46 569.406
0.5 0.48 591.323

0.6 0 0
0.6 0.02 0
0.6 0.04 14.7099
0.6 0.06 37.7812
0.6 0.08 58.9187
0.6 0.1 75.9457
0.6 0.12 99.5331
0.6 0.14 127.47
0.6 0.16 157.321
0.6 0.18 190.91
0.6 0.2 224.235
0.6 0.22 256.227
0.6 0.24 289.271
0.6 0.26 324.695
0.6 0.28 350.236
