0 0 5.5649e-05
0 0.01 134.036
0 0.02 258.708
0 0.03 404.344
0 0.04 555.093
0 0.05 661.676
0 0.06 834.053
0 0.07 959.812
0 0.08 1098.04
0 0.09 1235.73
0 0.1 1323.83
0 0.2 2647.19
0 0.3 4062.11
0 0.4 5324.04
0 0.5 7126.97
0 0.6 8235.18
0 0.7 9531.07
0 0.8 10353.5
0 0.9 12516.9

0.1 0 60.6441
0.1 0.01 151.693
0.1 0.02 276.241
0.1 0.03 401.96
0.1 0.04 541.85
0.1 0.05 675.953
0.1 0.06 820.241
0.1 0.07 972.421
0.1 0.08 1071.47
0.1 0.09 1212.71
0.1 0.1 1351.56
0.1 0.2 2690.9
0.1 0.3 4133.01
0.1 0.4 5252.68
0.1 0.5 6922.74
0.1 0.6 7819.43
0.1 0.7 9439.87
0.1 0.8 10746.7
0.1 0.9 12245.2

0.2 0 128.341
0.2 0.01 186.487
0.2 0.02 309.947
0.2 0.03 439.487
0.2 0.04 530.314
0.2 0.05 711.993
0.2 0.06 819.559
0.2 0.07 970.828
0.2 0.08 1126.48
0.2 0.09 1263.7
0.2 0.1 1417.74
0.2 0.2 2877.95
0.2 0.3 4109.47
0.2 0.4 5371.16
0.2 0.5 6628.23
0.2 0.6 7832.41
0.2 0.7 9674.06
0.2 0.8 10904.3
0.2 0.9 12903.7

0.3 0 193.153
0.3 0.01 242.303
0.3 0.02 347.234
0.3 0.03 481.738
0.3 0.04 600.888
0.3 0.05 718.72
0.3 0.06 841.503
0.3 0.07 952.641
0.3 0.08 1146.61
0.3 0.09 1264.22
0.3 0.1 1483.53
0.3 0.2 2801.08
0.3 0.3 4302.33
0.3 0.4 5521.36
0.3 0.5 6839.62
0.3 0.6 8796.08
0.3 0.7 9640.9
0.3 0.8 10563.6
0.3 0.9 12488

0.4 0 282.687
0.4 0.01 345.068
0.4 0.02 418.315
0.4 0.03 581.54
0.4 0.04 660.464
0.4 0.05 807.754
0.4 0.06 886.959
0.4 0.07 1106.51
0.4 0.08 1199.79
0.4 0.09 1347.64
0.4 0.1 1488.26
0.4 0.2 2997.07
0.4 0.3 4291.95
0.4 0.4 6203.81
0.4 0.5 7128.16
0.4 0.6 8850.99
0.4 0.7 10187.4
0.4 0.8 11518.6
0.4 0.9 13189.4

0.5 0 586.449
0.5 0.01 410.252
0.5 0.02 586.745
0.5 0.03 659.205
0.5 0.04 1035.81
0.5 0.05 829.135
0.5 0.06 987.892
0.5 0.07 1109.79
0.5 0.08 1391.31
0.5 0.09 1410.55
0.5 0.1 1557.28
0.5 0.2 3074.07
0.5 0.3 4402.02
0.5 0.4 6216.59
0.5 0.5 7582.61
0.5 0.6 9071.15
0.5 0.7 10339.9
0.5 0.8 11454
0.5 0.9 13404.7

0.6 0 1304.02
0.6 0.01 831.718
0.6 0.02 814.268
0.6 0.03 937.358
0.6 0.04 101884
0.6 0.05 983.556
0.6 0.06 1107.22
0.6 0.07 1293.1
0.6 0.08 2619.09
0.6 0.09 1722.77
0.6 0.1 1958.85
0.6 0.2 3375.98
0.6 0.3 4868.04
0.6 0.4 8105.09
0.6 0.5 18244.8
0.6 0.6 9837.18
0.6 0.7 11663.1
0.6 0.8 17769.3
0.6 0.9 21608.6

0.7 0 1047.89
0.7 0.01 17063.5
0.7 0.02 1367.39
0.7 0.03 2001.9
0.7 0.04 6579.1
0.7 0.05 1384.38
0.7 0.06 3051.86
0.7 0.07 1827.87
0.7 0.08 2683.3
0.7 0.09 2966.9
0.7 0.1 2570.24
0.7 0.2 4508.98
0.7 0.3 34428.3
0.7 0.4 7007.36
0.7 0.5 24508.4
0.7 0.6 34532.1
0.7 0.7 14289.7
0.7 0.8 17053.6
0.7 0.9 16684.3

0.8 0 2487.48
0.8 0.01 4213.11
0.8 0.02 14238.9
0.8 0.03 6483.76
0.8 0.04 17639.5
0.8 0.05 6646.21
0.8 0.06 4607.44
0.8 0.07 59956.4
0.8 0.08 5163.02
0.8 0.09 4666.18
0.8 0.1 26197.9
0.8 0.2 14718.1
0.8 0.3 13992
0.8 0.4 29790
0.8 0.5 71211.3
0.8 0.6 225648
0.8 0.7 29380.6
0.8 0.8 204805
0.8 0.9 51829.5

0.9 0 16253.3
0.9 0.01 5175.3
0.9 0.02 10252.9
0.9 0.03 5101.95
0.9 0.04 10034.2
0.9 0.05 3222.27
0.9 0.06 8773.72
0.9 0.07 5233.95
0.9 0.08 2315.39
0.9 0.09 28779.4
0.9 0.1 22237.3
0.9 0.2 15505.4
0.9 0.3 40402.7
0.9 0.4 148099
0.9 0.5 89881
0.9 0.6 240364
0.9 0.7 28391.3
0.9 0.8 92003.1
0.9 0.9 203136

1 0 10773.1
1 0.01 8333.95
1 0.02 10239.5
1 0.03 49387.8
1 0.04 20510.7
1 0.05 6928.58
1 0.06 98081.4
1 0.07 18701.4
1 0.08 25242
1 0.09 29673.5
1 0.1 59879
1 0.2 20194.5
1 0.3 36628
1 0.4 50808
1 0.5 104894
1 0.6 743033
1 0.7 38952.9
1 0.8 8.50771e+06
1 0.9 332409

2 0 94042.7
2 0.01 68915.4
2 0.02 19395.4
2 0.03 1.10266e+06
2 0.04 25606.3
2 0.05 34899.9
2 0.06 58353.5
2 0.07 67362.8
2 0.08 64617.9
2 0.09 33090.5
2 0.1 51073.9
2 0.2 39812.4
2 0.3 622804
2 0.4 1.03116e+06
2 0.5 193421
2 0.6 225718
2 0.7 78684.2
2 0.8 166633
2 0.9 346772

3 0 26928.7
3 0.01 11193.1
3 0.02 16557.8
3 0.03 88940.8
