0 0 0
0 0.02 278.553
0 0.04 383.059
0 0.06 446.448
0 0.08 488.487
0 0.1 518.006
0 0.12 541.617
0 0.14 568.91
0 0.16 592.388
0 0.18 622.858
0 0.2 658.235
0 0.22 691.287
0 0.24 721.009
0 0.26 758.485
0 0.28 788.689
0 0.3 824.524
0 0.32 848.692
0 0.34 879.4
0 0.36 901.274
0 0.38 918.896
0 0.4 942.447
0 0.42 967.487
0 0.44 983.925
0 0.46 1002.88
0 0.48 1019.42

0.1 0 53.4951
0.1 0.02 279.005
0.1 0.04 384.919
0.1 0.06 447.192
0.1 0.08 488.337
0.1 0.1 517.831
0.1 0.12 539.973
0.1 0.14 566.849
0.1 0.16 596.893
0.1 0.18 625.239
0.1 0.2 657.524
0.1 0.22 687.839
0.1 0.24 723.615
0.1 0.26 758.794
0.1 0.28 794.624
0.1 0.3 822.334
0.1 0.32 855.366
0.1 0.34 879.134
0.1 0.36 902.554
0.1 0.38 923.216
0.1 0.4 944.032
0.1 0.42 964.573
0.1 0.44 981.096
0.1 0.46 998.585
0.1 0.48 1017.22

0.2 0 98.3481
0.2 0.02 280.564
0.2 0.04 386.06
0.2 0.06 446.32
0.2 0.08 486.873
0.2 0.1 518.199
0.2 0.12 542.173
0.2 0.14 566.96
0.2 0.16 594.245
0.2 0.18 623.353
0.2 0.2 659.255
0.2 0.22 690.657
0.2 0.24 724.245
0.2 0.26 759.536
0.2 0.28 790.381
0.2 0.3 819.888
0.2 0.32 853.904
0.2 0.34 875.874
0.2 0.36 906.176
0.2 0.38 925.967
0.2 0.4 946.143
0.2 0.42 968.502
0.2 0.44 983.876
0.2 0.46 999.744
0.2 0.48 1015.6

0.3 0 131.41
0.3 0.02 280.808
0.3 0.04 384.573
0.3 0.06 448.398
0.3 0.08 488.316
0.3 0.1 516.875
0.3 0.12 542.229
0.3 0.14 567.869
0.3 0.16 595.511
0.3 0.18 623.901
0.3 0.2 657.091
0.3 0.22 691.01
0.3 0.24 726.644
0.3 0.26 757.027
0.3 0.28 793.123
0.3 0.3 820.16
0.3 0.32 851.841
0.3 0.34 875.132
0.3 0.36 903.072
0.3 0.38 925.116
0.3 0.4 945.837
0.3 0.42 971.108
0.3 0.44 986.756
0.3 0.46 999.137
0.3 0.48 1014.65

0.4 0 154.267
0.4 0.02 281.936
0.4 0.04 385.388
0.4 0.06 447.162
0.4 0.08 488.122
0.4 0.1 517.035
0.4 0.12 542.584
0.4 0.14 567.67
0.4 0.16 594.775
0.4 0.18 622.101
0.4 0.2 658.487
0.4 0.22 690.717
0.4 0.24 722.17
0.4 0.26 762.748
0.4 0.28 793.053
0.4 0.3 821.082
0.4 0.32 848.275
0.4 0.34 880.547
