0 0 0
0 0.02 0.0116857
0 0.04 0.0234103
0 0.06 0.0359423
0 0.08 0.0465291
0 0.1 0.059224
0 0.12 0.0699303
0 0.14 0.0828699
0 0.16 0.0949933
0 0.18 0.106103
0 0.2 0.119447
0 0.22 0.128977
0 0.24 0.1425
0 0.26 0.153875
0 0.28 0.168149
0 0.3 0.175305
0 0.32 0.190258
0 0.34 0.203409
0 0.36 0.214302
0 0.38 0.229007
0 0.4 0.244898
0 0.42 0.254776
0 0.44 0.269821
0 0.46 0.27726
0 0.48 0.294818

0.1 0 0.000830517
0.1 0.02 0.0117964
0.1 0.04 0.0235724
0.1 0.06 0.0358074
0.1 0.08 0.0478164
0.1 0.1 0.0602345
0.1 0.12 0.0710288
0.1 0.14 0.0835961
0.1 0.16 0.0959032
0.1 0.18 0.108476
0.1 0.2 0.117813
0.1 0.22 0.131129
0.1 0.24 0.141296
0.1 0.26 0.154675
0.1 0.28 0.167043
0.1 0.3 0.176707
0.1 0.32 0.188188
0.1 0.34 0.20206
0.1 0.36 0.2114
0.1 0.38 0.226317
0.1 0.4 0.241452
0.1 0.42 0.25492
0.1 0.44 0.269412
0.1 0.46 0.283012
0.1 0.48 0.297138

0.2 0 0.00165531
0.2 0.02 0.0121816
0.2 0.04 0.0236982
0.2 0.06 0.0361635
0.2 0.08 0.0469799
0.2 0.1 0.058796
0.2 0.12 0.0712806
0.2 0.14 0.0837508
0.2 0.16 0.0957698
0.2 0.18 0.105704
0.2 0.2 0.11702
0.2 0.22 0.129514
0.2 0.24 0.143467
0.2 0.26 0.155577
0.2 0.28 0.1659
0.2 0.3 0.177559
0.2 0.32 0.188896
0.2 0.34 0.204289
0.2 0.36 0.213517
0.2 0.38 0.225396
0.2 0.4 0.238013
0.2 0.42 0.252236
0.2 0.44 0.271417
0.2 0.46 0.285945
0.2 0.48 0.292297

0.3 0 0.00252133
0.3 0.02 0.0119856
0.3 0.04 0.0237848
0.3 0.06 0.035252
0.3 0.08 0.0480238
0.3 0.1 0.0580655
0.3 0.12 0.0716116
0.3 0.14 0.083565
0.3 0.16 0.0946246
0.3 0.18 0.105151
0.3 0.2 0.119153
0.3 0.22 0.128267
0.3 0.24 0.140585
0.3 0.26 0.155108
0.3 0.28 0.167006
0.3 0.3 0.178231
0.3 0.32 0.18626
0.3 0.34 0.200523
0.3 0.36 0.219586
0.3 0.38 0.225573
0.3 0.4 0.239988
0.3 0.42 0.246611
0.3 0.44 0.26716
0.3 0.46 0.28417
0.3 0.48 0.29838

0.4 0 0.00331472
0.4 0.02 0.0121582
0.4 0.04 0.0236647
0.4 0.06 0.0357606
0.4 0.08 0.0477723
0.4 0.1 0.0588563
0.4 0.12 0.0712437
0.4 0.14 0.0827839
0.4 0.16 0.0948043
0.4 0.18 0.105683
0.4 0.2 0.120043
0.4 0.22 0.129673
0.4 0.24 0.140207
0.4 0.26 0.15105
0.4 0.28 0.164118
0.4 0.3 0.17628
0.4 0.32 0.18941
0.4 0.34 0.20111
0.4 0.36 0.214381
0.4 0.38 0.229228
0.4 0.4 0.239687
0.4 0.42 0.255023
0.4 0.44 0.270821
0.4 0.46 0.283051
0.4 0.48 0.295218

0.5 0 0.00412565
0.5 0.02 0.0122936
0.5 0.04 0.0242111
0.5 0.06 0.0362411
0.5 0.08 0.0463152
0.5 0.1 0.0599117
0.5 0.12 0.0719214
0.5 0.14 0.0832604
0.5 0.16 0.0950207
0.5 0.18 0.10619
0.5 0.2 0.119034
0.5 0.22 0.132273
0.5 0.24 0.142762
0.5 0.26 0.154537
0.5 0.28 0.1679
0.5 0.3 0.179156
0.5 0.32 0.190144
0.5 0.34 0.201488
0.5 0.36 0.215927
0.5 0.38 0.230911
0.5 0.4 0.242703
0.5 0.42 0.249671
0.5 0.44 0.268775
0.5 0.46 0.283146
0.5 0.48 0.290967

0.6 0 0.00489495
0.6 0.02 0.0128622
0.6 0.04 0.0239631
0.6 0.06 0.0358801
0.6 0.08 0.0477419
0.6 0.1 0.0591485
0.6 0.12 0.0711274
0.6 0.14 0.0834821
0.6 0.16 0.0944679
0.6 0.18 0.106971
0.6 0.2 0.120911
0.6 0.22 0.130123
0.6 0.24 0.141906
0.6 0.26 0.155176
0.6 0.28 0.167213
0.6 0.3 0.179419
0.6 0.32 0.190131
0.6 0.34 0.20554
0.6 0.36 0.215755
0.6 0.38 0.226146
0.6 0.4 0.243633
0.6 0.42 0.254535
0.6 0.44 0.268236
0.6 0.46 0.279857
0.6 0.48 0.300252

0.7 0 0.00589394
0.7 0.02 0.0132803
0.7 0.04 0.0244355
0.7 0.06 0.0355931
0.7 0.08 0.0484438
0.7 0.1 0.058825
0.7 0.12 0.0699834
0.7 0.14 0.0826891
0.7 0.16 0.0951819
0.7 0.18 0.106201
0.7 0.2 0.11956
0.7 0.22 0.129738
0.7 0.24 0.142127
0.7 0.26 0.152589
0.7 0.28 0.165002
0.7 0.3 0.177474
0.7 0.32 0.190221
0.7 0.34 0.20302
0.7 0.36 0.213846
0.7 0.38 0.227063
0.7 0.4 0.243385
0.7 0.42 0.254533
0.7 0.44 0.265103
0.7 0.46 0.280673
0.7 0.48 0.29337

0.8 0 0.00667923
0.8 0.02 0.0136164
0.8 0.04 0.0243198
0.8 0.06 0.0364
0.8 0.08 0.0474513
0.8 0.1 0.0596986
0.8 0.12 0.0717857
0.8 0.14 0.0828295
0.8 0.16 0.0953618
0.8 0.18 0.105635
0.8 0.2 0.122044
0.8 0.22 0.130853
0.8 0.24 0.141828
0.8 0.26 0.155956
