0 0 0
0 1e-05 0.000967983
0 2e-05 0.0019305
0 3e-05 0.00290492
0 4e-05 0.00388974
0 5e-05 0.00486643
0 6e-05 0.00587286
0 7e-05 0.00674924
0 8e-05 0.00778254
0 9e-05 0.00859445
0 0.0001 0.00956535
0 0.0002 0.0193344
0 0.0003 0.029187
0 0.0004 0.0382151
0 0.0005 0.0477078
0 0.0006 0.0574401
0 0.0007 0.0677219
0 0.0008 0.0769951
0 0.0009 0.086594
0 0.001 0.097101

0.1 0 0.000446613
0.1 1e-05 0.00106358
0.1 2e-05 0.00199418
0.1 3e-05 0.00291634
0.1 4e-05 0.00389355
0.1 5e-05 0.00484165
0.1 6e-05 0.00580807
0.1 7e-05 0.00687259
0.1 8e-05 0.00777381
0.1 9e-05 0.00868403
0.1 0.0001 0.00962264
0.1 0.0002 0.0193778
0.1 0.0003 0.0288
0.1 0.0004 0.038581
0.1 0.0005 0.0480555
0.1 0.0006 0.0581238
0.1 0.0007 0.0675382
0.1 0.0008 0.0774997
0.1 0.0009 0.0875445
0.1 0.001 0.0955344

0.3 0 0.00136369
0.3 1e-05 0.0016736
0.3 2e-05 0.00236653
0.3 3e-05 0.00317885
0.3 4e-05 0.00410175
0.3 5e-05 0.00503361
0.3 6e-05 0.00592308
0.3 7e-05 0.0068545
0.3 8e-05 0.00781031
0.3 9e-05 0.00883503
0.3 0.0001 0.00994145
0.3 0.0002 0.0191648
0.3 0.0003 0.0292905
0.3 0.0004 0.0384076
0.3 0.0005 0.0485271
0.3 0.0006 0.0584666
0.3 0.0007 0.0674682
0.3 0.0008 0.0765516
0.3 0.0009 0.0860963
0.3 0.001 0.0971002

1 0 0.00453407
1 1e-05 0.00463131
1 2e-05 0.00492973
1 3e-05 0.00542901
1 4e-05 0.00596691
1 5e-05 0.00658679
1 6e-05 0.00727318
1 7e-05 0.00810296
1 8e-05 0.00886011
1 9e-05 0.00973535
1 0.0001 0.010658
1 0.0002 0.0200579
1 0.0003 0.0293502
1 0.0004 0.0391176
1 0.0005 0.0486329
1 0.0006 0.05809
1 0.0007 0.0671515
1 0.0008 0.0781283
1 0.0009 0.0870199
1 0.001 0.0968375

3 0 0.0137064
3 1e-05 0.0135447
3 2e-05 0.0135436
3 3e-05 0.0138836
3 4e-05 0.0141174
3 5e-05 0.0143824
3 6e-05 0.0147263
3 7e-05 0.0151632
3 8e-05 0.015745
3 9e-05 0.0161836
3 0.0001 0.0166612
3 0.0002 0.0236297
3 0.0003 0.0323868
3 0.0004 0.0412568
3 0.0005 0.0505584
3 0.0006 0.0602862
3 0.0007 0.0682933
3 0.0008 0.0787479
3 0.0009 0.0879569
3 0.001 0.0964009

